"project";"sampling_year";"species_code_fao";"sex";"fork_length";"whole_fishweight"
"DCF";2013;"YFT";"M";120;39.8
"DCF";2013;"YFT";"F";121;37.3
"DCF";2013;"YFT";"F";121;35.55
"DCF";2013;"YFT";"F";121;36.25
"DCF";2013;"YFT";"M";121;38.8
"DCF";2013;"YFT";"F";121;37.2
"DCF";2013;"YFT";"F";122;38.55
"DCF";2013;"YFT";"F";122;38.75
"DCF";2013;"YFT";"F";123;38.9
"DCF";2013;"YFT";"F";123;40.4
"DCF";2013;"YFT";"F";123;37.9
"DCF";2013;"YFT";"F";124;38.85
"DCF";2013;"YFT";"F";124;39.35
"DCF";2013;"YFT";"F";124;38.1
"DCF";2013;"YFT";"F";124;38.55
"DCF";2013;"YFT";"F";124;39.95
"DCF";2013;"YFT";"F";124;38.8
"DCF";2013;"YFT";"F";124;41.7
"DCF";2013;"YFT";"F";124;43.75
"DCF";2013;"YFT";"M";125;43.05
"DCF";2013;"YFT";"F";125;40.6
"DCF";2013;"YFT";"M";125;43.3
"DCF";2013;"YFT";"M";125;44.75
"DCF";2013;"YFT";"F";125;38
"DCF";2013;"YFT";"M";125;48.9
"DCF";2013;"YFT";"F";125;42.85
"DCF";2013;"YFT";"F";125;40.7
"DCF";2013;"YFT";"M";126;42.05
"DCF";2013;"YFT";"M";126;43.25
"DCF";2013;"YFT";"M";126;42
